"Trait","Trait.short","N","Nz","Prev","Model","VE_ID","CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelotrichaceae_noname.s__Eubacterium_biforme","s__Eubacterium_biforme",3571,6027,26.56,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.159812169435903,"0.1-0.21",-9910.48346523448,2.29356427395097e-08,3.16511869805234e-06,0,0,NA,NA,NA,NA,NA,NA,NA,0.840187830564097,"0.8-0.88",-9894.86914180979,0.0257828340041399,0.0040226139659033,1.46023885410324e-10,0.481779731810985,0.124777141285255,0.000112867648955209,-0.0911092296897966,0.438523848787621,0.835413669029523,0.0880244656876152,0.0810289655244847,0.277331547557141
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania.s__Holdemania_unclassified","s__Holdemania_unclassified",3571,5624,31.47,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057146347626359,"0.02-0.09",-9460.38527422786,0.000911964654888452,0.0528939499835302,0,0,0.942853652373641,"0.92-0.96",-9454.88613408929,-0.000980474704812241,0.00345452783838729,0.776545972093487,-0.213708758572492,0.11345955681132,0.0596234718390785,1.58750122336676,0.38787219029984,4.26110350544264e-05,0.161016011571846,0.0717419725338519,0.0248081743539451
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_unclassified","s__Acidaminococcus_unclassified",3571,7695,6.24,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.227305166494947,"0.15-0.3",-8741.0016383684,9.11520692204347e-09,1.26701376216404e-06,0,0,0.0844202499710715,"0.04-0.13",-8731.43728810525,0.000193553255871777,0.0120003018640502,0,0,0.688274583533981,"0.64-0.74",-8724.49095994536,-0.000542146322875375,0.00298451284495046,0.855854892060493,0.339483081284862,0.0858623331955404,7.69175090766085e-05,-0.102634549029893,0.313572474372652,0.743435497972468,0.0192763822516093,0.0579048327435836,0.739211549816554
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica","s__Veillonella_atypica",3571,7648,6.81,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489542026101229,"0.02-0.08",-7648.23416907645,0.00304791239671848,0.164587269422798,0,0,0.951045797389877,"0.93-0.97",-7643.84488764842,0.00626414828645225,0.0020765487391007,0.00255614152186232,0.0718508387452531,0.0684604389963795,0.293937250624883,-0.127910683274279,0.233549061596529,0.583910079336696,0.100414202025572,0.0432033886752248,0.0201136786405188
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales","o__Erysipelotrichales",3571,2501,69.53,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0565677535765619,"0-0.11",-10101.9133780257,0.040792624672976,1,0.01284046692607,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.943432246423438,"0.9-0.99",-10099.8210735934,0.0235832356784464,0.00414787157486941,1.30336332275838e-08,-0.1052327681091,0.135813634923558,0.438438860540786,1.35114938167128,0.464441257436586,0.00362362767435697,-0.0332053829553786,0.0859126261580296,0.699125084405972
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula","s__Veillonella_parvula",3571,7164,12.71,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0492863082376821,"0.01-0.09",-8732.7940263376,0.0044566358025103,0.231745061730536,0,0,0.950713691762318,"0.93-0.97",-8728.75016968968,0.00431172730767194,0.00281395967529709,0.125457458768734,0.0700893019393411,0.0927573551385769,0.449877130707912,0.112503971975943,0.316463688152555,0.722212368386092,0.0575493754158534,0.058541155833183,0.32557869328924
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Veillonella.s__Veillonella_unclassified","s__Veillonella_unclassified",3571,5538,32.52,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.11562820496719,"0.06-0.17",-9892.08078274015,2.69348890718624e-05,0.00280122846347369,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.88437179503281,"0.84-0.93",-9883.26941469068,-0.000277456018221745,0.003966050896805,0.944227283587787,0.0149540510631559,0.125885741472261,0.90544120381316,0.432797525133567,0.437330115532388,0.322352180268078,0.114489468486217,0.080839839483957,0.156702155478857
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiales_noname.g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47","s__Burkholderiales_bacterium_1_1_47",3571,4724,42.44,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.204106607513779,"0.13-0.27",-10348.5322167775,6.53369180688564e-09,9.27784236577761e-07,0,0,0.0553531351480295,"0.01-0.11",-10334.2629606693,0.0235104564809516,0.814456385168663,0,0,0.740540257338192,"0.7-0.78",-10331.6977661134,-0.0128194581917789,0.00463919214068944,0.00572209581224098,-0.132677127882047,0.136987936993951,0.332779010425189,1.1004181057596,0.493808023158211,0.0258516530319655,-0.184598890191953,0.091196860804646,0.0429516025037682
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_unclassified","s__Bilophila_unclassified",3571,931,88.66,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.120426697666327,"0.06-0.18",-10042.7071440083,6.88638643464036e-05,0.00626661165552273,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.879573302333673,"0.83-0.93",-10034.7862380142,-0.0240452810909293,0.00414300475786896,6.48183223158643e-09,-0.0826636245133786,0.131173446787065,0.528573123433753,0.141717765442598,0.456276265044137,0.756107464119201,-0.240520800567931,0.0843379717283376,0.00434630836614806
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia","s__Bilophila_wadsworthia",3571,2285,72.16,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.197951265409052,"0.14-0.25",-10284.799940219,3.67657444661842e-11,5.51486166992763e-09,0,0,NA,NA,NA,NA,NA,NA,NA,0.802048734590948,"0.76-0.85",-10262.91051709,-0.0383408620378161,0.00449904594338253,1.56823645613279e-17,-0.514532814149666,0.136814728446711,0.000169370893636867,0.602222154870165,0.485607323028211,0.214922786666269,-0.172309263325248,0.0897065708987994,0.0547556865681447
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio_piger","s__Desulfovibrio_piger",3571,5430,33.84,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.264879356441976,"0.19-0.33",-11160.9937702358,3.52475882948094e-13,5.49862377399027e-11,0,0,0.0451733717393037,"0-0.1",-11136.2084734418,0.0684004424677506,1,0.000389105058365759,0.0108949416342412,0.68994727181872,"0.65-0.73",-11134.5479762113,0.0389791135253924,0.00587106012828137,3.15400737221375e-11,0.765982325282883,0.168638607981808,5.5682656747584e-06,0.319247669675245,0.615945359510183,0.604245360225819,-0.309896966312524,0.113750616283368,0.00644273748296792
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_unclassified","s__Escherichia_unclassified",3571,2939,64.19,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035532543070003,"0-0.07",-10663.2931421275,0.035336518507958,1,0.00700389105058366,0.0910505836575876,0.964467456929997,"0.94-0.98",-10661.0787221864,0.00987971877970198,0.00481858793316144,0.040331765755698,0.063801050830816,0.159865654156938,0.689825660160839,0.760287442172102,0.543473351758725,0.161830517461711,-0.0995896780478074,0.10055732951891,0.321989826182854
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_unclassified","s__Klebsiella_unclassified",3571,7766,5.37,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266214257442733,"0-0.06",-7497.35359297608,0.12091360159263,1,0.024124513618677,0.192996108949416,0.973378574255727,"0.95-0.99",-7496.15086960329,0.00714420966255416,0.00198175322151087,0.000312159418741607,0.0735315980011391,0.0660289131838149,0.265439124598413,0.0431938409674643,0.223940238506498,0.847052082104177,0.0128632386756654,0.0414415251857628,0.756260660781258
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_unclassified","s__Methanobrevibacter_unclassified",3571,7731,5.8,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051089487055384,NA,-7317.38168112313,0.768895365779206,1,0.20272373540856,0.396108949416342,0.994891051294462,NA,-7317.33851599397,0.00811591445300046,0.00187408134736231,1.48697191069125e-05,-0.0473435638722868,0.0631034981723595,0.453102581677871,0.563301090377949,0.212768654147125,0.00810937800439415,-0.0606905492725766,0.0393907795026202,0.123382551966622
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales","o__Burkholderiales",3571,160,98.05,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0930945981449355,"0.05-0.13",-8437.87275425142,9.80228567210517e-07,7.35171425407888e-05,0,0,0.906905401855064,"0.88-0.93",-8425.8894677924,-0.0196196613447139,0.00260845472383149,5.41244720680644e-14,0.451087045381604,0.0842986092016419,8.74397786966929e-08,-0.274061090353771,0.29075718922103,0.345897218686678,0.0888166330871917,0.0537523991182731,0.0984675566589946
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales","o__Desulfovibrionales",3571,746,90.91,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.124185187177798,"0.06-0.18",-9800.42592516919,4.50398721142007e-05,0.00427878785084907,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.875814812822202,"0.83-0.92",-9792.10281300973,-0.013916997392698,0.00387448065916911,0.000328194432801958,0.0678719551585227,0.122431341012516,0.579327370705567,0.751358848585322,0.426288897945681,0.077975089312247,-0.215826500873891,0.0787922397850438,0.00615917534482701
"k__Bacteria.p__Firmicutes","p__Firmicutes",3571,0,100,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587066214883182,"0.02-0.1",-3153.61785619451,0.00111692219679185,0.0636645652171355,0,0,0.941293378511682,"0.92-0.96",-3148.30637704514,0.00516488172904533,0.000590947140682496,2.33097440671634e-18,-0.048765625501812,0.0193950002651704,0.0119255392144083,-0.00373929336807794,0.0663298788206886,0.955043715522136,-0.0626333483896421,0.0122682795196009,3.30255758762204e-07
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales","o__Pseudomonadales",3571,7740,5.69,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0785569564660755,"0.02-0.13",-7925.52648137688,0.00512812980719459,0.302559658624481,0.00311284046692607,0.149416342412451,NA,NA,NA,NA,NA,NA,NA,0.921443043533925,"0.88-0.96",-7921.60963626117,0.00690446413683923,0.0022675325239404,0.00232739136791913,0.112600783991952,0.0733864380408741,0.124942556736565,0.00494241372713265,0.252448362680536,0.984380078129418,0.0253361798979383,0.0466843079539295,0.587327435731967
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales","o__Methanobacteriales",3571,7441,9.33,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.045462494507757,"0-0.1",-8217.06058398996,0.127801535715856,1,0.0272373540856031,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.954537505492243,"0.91-1.00",-8215.90108017083,0.00944077016895352,0.00243971239899842,0.000109003236193988,-0.0623967086154753,0.0803577609086702,0.437461846789561,0.819002241158061,0.273972426098504,0.00279562431751155,-0.1458795631964,0.0506878367430316,0.00400205913793572
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae","f__Micrococcaceae",3571,6144,25.14,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.0602107488606743,"0-0.13",-9532.28273139425,0.0917246724938944,1,0.0105058365758755,0.315175097276265,0.054859014595652,"0.01-0.1",-9533.61921376732,0.0188346119444792,0.769631351345021,0,0,0.884930236543674,"0.84-0.93",-9530.86081052646,0.00777732618381338,0.00358500244283406,0.0300518659351479,-0.47959203125974,0.114173902965671,2.6627927215367e-05,1.71475188956048,0.396422719309813,1.52142006369007e-05,-0.087731993267891,0.0732727397289661,0.2311761275725
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Propionibacteriaceae","f__Propionibacteriaceae",3571,7784,5.15,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0724697440458456,"0.01-0.13",-7239.43004228773,0.0136561921716997,0.600872455554787,0.00544747081712062,0.223346303501946,NA,NA,NA,NA,NA,NA,NA,0.927530255954155,"0.88-0.97",-7236.38901542808,-0.000545135532370016,0.00186852600801438,0.770480613044973,-0.000131270324453867,0.0606675977196737,0.998273567977282,0.411877709690262,0.208355503331042,0.048063942827387,0.0132742692349903,0.0385333864650642,0.730479709335199
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_noname","f__Bacteroidales_noname",3571,623,92.41,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.0912954547361361,"0.02-0.16",-9720.03637481673,0.0141039222608257,0.606468657215505,0.000389105058365759,0.0424124513618677,0.0643684192857073,"0.01-0.12",-9719.95761172368,0.0154223908666819,0.690093083614343,0,0,0.844336125978157,"0.8-0.89",-9717.02383042473,-0.00241834217645457,0.00381324613308584,0.52595347696275,0.0109141160141387,0.118969566727198,0.926905631350298,1.07374910676376,0.417438536155929,0.0101044912237239,-0.213371562576983,0.0771285955743059,0.00566721688324876
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae","f__Porphyromonadaceae",3571,69,99.16,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0428307256051403,"0-0.1",-6555.44324943133,0.130785427915725,1,0.0319066147859922,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.95716927439486,"0.91-1",-6554.30167100319,-0.00283145491211288,0.00153084484306365,0.0643708185861978,0.0103419503570114,0.0504930581719898,0.83771334571314,-0.264796712489747,0.172028140852993,0.123739875466432,0.0167294532702138,0.0318283253819777,0.599155557351846
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae","f__Prevotellaceae",3571,1219,85.15,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.187372745730195,"0.12-0.26",-10826.3968486605,1.67671049321283e-07,2.16295653624455e-05,0,0,0.0407917332531239,"0-0.09",-10814.1179717996,0.0933147727302537,1,0.00116731517509728,0.0256809338521401,0.771835521016682,"0.73-0.81",-10812.7098518875,-0.00387512677707619,0.0052763546131954,0.462685131156509,1.25938348280152,0.158256084707698,1.75007035111935e-15,0.221610555336548,0.565987083979175,0.695392941150282,0.299593562197002,0.104538618415153,0.00415871618989354
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae","f__Rikenellaceae",3571,10,99.88,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0965152913478433,"0.04-0.16",-5390.85015778357,0.00189268788622055,0.123024712604336,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.903484708652157,"0.85-0.95",-5386.02475608609,-0.00351911774369156,0.00112012205323576,0.00167954534591926,-0.22735377609346,0.0359109508583312,2.43509374541543e-10,0.449869155014514,0.124126083277209,0.000289754240412891,-0.100155554100905,0.0229492321919659,1.2757571474971e-05
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae","f__Lactobacillaceae",3571,6402,21.99,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.117239400524952,"0.05-0.19",-9916.65243182887,0.000922540742186111,0.0673454741795861,0.000389105058365759,0.0424124513618677,0.0544675517134214,"0.01-0.1",-9913.91558972919,0.0189814165112348,0.769631351345021,0,0,0.828293047761627,"0.79-0.87",-9911.16397633006,0.0164336266043805,0.00404415239100508,4.83313917445708e-05,-0.0116622029331913,0.125036230979419,0.925688596635334,0.967031488337621,0.440628358099136,0.0281876611259008,-0.246057929496091,0.0814057482203448,0.00250603958459043
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae","f__Streptococcaceae",3571,4559,44.45,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.117797204979221,"0.06-0.17",-10433.416772735,2.90762441900357e-05,0.00299485315157368,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.882202795020779,"0.84-0.93",-10424.6781349323,0.0235875487644868,0.00461788296819028,3.25809597495714e-07,-0.493512796215012,0.146409541525329,0.000749585863191119,0.544499667225529,0.508921197976753,0.284660008710423,-0.000146157147168283,0.0940712960916024,0.998760339347876
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae","f__Clostridiaceae",3571,4147,49.47,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0662391428355943,"0.03-0.1",-10528.1138591167,0.000133092281239701,0.00865099828058057,0,0,0.933760857164406,"0.91-0.96",-10520.8151182521,-0.00515757204601921,0.004665181858788,0.268923175556294,-1.06944167238139,0.152586570288866,2.40450493066332e-12,1.31601138665375,0.522829096129997,0.0118326352415337,-0.0483338453987689,0.0966909915803973,0.617159921393391
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_noname","f__Clostridiales_noname",3571,3167,61.41,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707766872703066,"0.03-0.11",-10305.4632997732,6.90714016190183e-05,0.00483499811333128,0,0,0.929223312729693,"0.91-0.95",-10297.5452409058,-0.0122867926096295,0.0043865522096638,0.00509423644139318,-0.725174733863744,0.143178720332414,4.08782111559135e-07,2.32928711503974,0.491149727717904,2.11076601892461e-06,-0.0871835355833268,0.0908263744088419,0.337109432171642
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae","f__Eubacteriaceae",3571,58,99.29,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147868332213534,NA,-6637.91352563433,0.417697991482263,1,0.0856031128404669,0.342412451361868,0.985213166778647,NA,-6637.58513416769,0.00262512349039884,0.00155341151314773,0.0910454402093925,-0.0789096489246844,0.0520558348032817,0.129553341868274,-0.0819440806202772,0.175987032372581,0.641483462254213,-0.113316097396144,0.0325747741121193,0.000503954425173268
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae","f__Lachnospiraceae",3571,3,99.96,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398833729073612,NA,-5502.27506351194,0.0278443949464586,0.908618806417311,0.00233463035019455,0.0443579766536965,0.960116627092639,NA,-5499.8562254985,0.0128517546025502,0.00113679192614196,1.23554971997087e-29,-0.0575984213320424,0.0376376783599765,0.125932745728204,-0.155533615965777,0.128097541511657,0.224678569813984,-0.0396381051948815,0.0236997837851697,0.0944239654135625
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae","f__Oscillospiraceae",3571,24,99.71,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.149004053791107,"0.08-0.22",-6135.96059898141,6.14107640449964e-05,0.00567294765040043,0,0,0.0409154050421785,"0-0.09",-6129.60308604053,0.0674662549455184,1,0.00116731517509728,0.0256809338521401,0.810080541166714,"0.77-0.85",-6127.93127880675,0.00521518999127293,0.00140884283617329,0.000214113931486236,-0.0987992355846605,0.043110029708586,0.0219176292809231,0.410194665174465,0.152663722641333,0.00721149922399904,-0.016611472771243,0.0282021089573561,0.555851031416391
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae","f__Ruminococcaceae",3571,0,100,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0699322395795428,"0.03-0.11",-4104.36070118835,0.000308828927443914,0.0188385645740788,0,0,0.930067760420457,"0.9-0.96",-4097.85266519333,0.0037189781006917,0.000772786790647432,1.49110195288044e-06,-0.0934810917860164,0.0252336792586323,0.000211711212503695,0.0522178591566498,0.0865415547824225,0.546252728281752,-0.0940552576609203,0.0160039787400763,4.17787974478537e-09
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae","f__Erysipelotrichaceae",3571,2501,69.53,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0549247717412238,"0-0.11",-10100.4310746954,0.0464449197147983,1,0.0136186770428016,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.945075228258776,"0.9-0.99",-10098.4483825545,0.0235148092780462,0.00414435911971095,1.3955704879732e-08,-0.102636529202095,0.135817277470938,0.449831677647652,1.32813690967912,0.464247257650317,0.00422520845523969,-0.0306622069489027,0.0858787550696004,0.721061370671105
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae","f__Veillonellaceae",3571,2565,68.75,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.134212553743955,"0.08-0.19",-11020.11653251,1.82864067545429e-06,0.000217608240379061,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.865787446256045,"0.82-0.91",-11008.7329531139,-0.0369013173063532,0.00546091663304332,1.40539782787264e-11,0.237708746830979,0.17166251972355,0.166130576935097,0.814707093820637,0.599280475272041,0.173995976724481,0.0699352446810493,0.110756461019407,0.52775767924185
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiales_noname","f__Burkholderiales_noname",3571,4721,42.48,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.205057857301475,"0.14-0.27",-10347.8699238426,5.95368808383116e-09,8.51377395987856e-07,0,0,0.0539848775740847,"0.01-0.11",-10333.3735595906,0.027533903224767,0.908618806417311,0,0,0.74095726512444,"0.7-0.78",-10330.9450511133,-0.0127142627115334,0.0046381237369456,0.00612056764690952,-0.128844075182262,0.136975104742053,0.346890077305981,1.09185415166906,0.493717116658497,0.0270014072614184,-0.195303467835281,0.0911803842184272,0.0321978200789899
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae","f__Desulfovibrionaceae",3571,746,90.91,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.126883092490887,"0.07-0.18",-9798.85242068516,2.91027988515937e-05,0.00299485315157368,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.873116907509113,"0.83-0.92",-9790.11465060429,-0.0141200815307947,0.00387495223040746,0.00026849924169893,0.0774696913367452,0.122274142375877,0.526359012821525,0.749730467339286,0.426043546937304,0.0784500704578796,-0.217228059431708,0.0787448693867185,0.00580439867161559
"k__Archaea.p__Euryarchaeota","p__Euryarchaeota",3571,7424,9.54,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0362590980193424,NA,-8262.54929791905,0.224832904499923,1,0.0536964980544747,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.963740901980658,NA,-8261.81267065758,0.01028440181361,0.00246471151638195,3.0106475893142e-05,-0.0963734578693442,0.0815824269131807,0.237482900655849,0.875508904473173,0.277450403136705,0.00160195242415478,-0.142021024699032,0.0513386193551662,0.00566861840204656
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae","f__Methanobacteriaceae",3571,7441,9.33,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.041983476852276,"0-0.1",-8215.27134362301,0.157841623956548,1,0.035408560311284,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.958016523147724,"0.91-1.00",-8214.273951893,0.00939943636260997,0.00243616092202871,0.000114179082906552,-0.0644526431725991,0.0803902614681121,0.422699378434871,0.811422992279514,0.273823664938326,0.00304354988365844,-0.142357824668564,0.0506630025284565,0.00495573392892538
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.g__Rothia","g__Rothia",3571,6144,25.14,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.0555704534806647,"0-0.13",-9533.70859100025,0.120526196075044,1,0.0132295719844358,0.327237354085603,0.0567678477064596,"0.01-0.11",-9535.44211644583,0.0153354018580965,0.690093083614343,0,0,0.887661698812876,"0.84-0.93",-9532.50335613757,0.00760651743903844,0.0035837144962183,0.0337938200611337,-0.473537988059841,0.114311822362027,3.43523801335436e-05,1.70425318666554,0.396603559314918,1.73031338023084e-05,-0.0910800398775033,0.0733079452238673,0.214077703647619
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia","g__Adlercreutzia",3571,4508,45.07,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.094973621240497,"0.02-0.17",-10238.1233338122,0.0092386912709446,0.452695872276285,0.000389105058365759,0.0424124513618677,0.0374246019115653,"0-0.09",-10235.872294638,0.131558739809237,1,0.00428015564202335,0.0642023346303502,0.867601776847938,"0.82-0.91",-10234.7352874596,-0.0100791386555031,0.00438934325638609,0.0216601695047859,-0.950910982696187,0.138372929997839,6.3268803300763e-12,1.78831486800424,0.482744699434497,0.000211830386053561,-0.197292502926196,0.0892162504758953,0.0270083928760462
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella","g__Collinsella",3571,557,93.21,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.0510427810017506,"0-0.12",-8928.1303941064,0.150210132479296,1,0.0206225680933852,0.327237354085603,0.0648934693764518,"0.02-0.11",-8931.34993115137,0.00353357372388164,0.187279407365727,0,0,0.884063749621797,"0.84-0.93",-8927.09533629199,-0.00190300204514342,0.00302613538754443,0.529443626221077,0.265199172880725,0.0964007842545677,0.00594124855077199,0.0221661345354284,0.334734788668029,0.947202681564086,-0.137290305111232,0.0618690980686629,0.0264836716006753
